country,year,asset_class,value
St. Maarten (5),2006,Equity,NA
St. Maarten (5),2006,LT Debt,NA
St. Maarten (5),2006,ST Debt,NA
St. Maarten (5),2005,Total,NA
St. Maarten (5),2005,Equity,NA
St. Maarten (5),2005,LT Debt,NA
St. Maarten (5),2005,ST Debt,NA
St. Maarten (5),2004,Total,NA
St. Maarten (5),2004,Equity,NA
St. Maarten (5),2004,LT Debt,NA
St. Maarten (5),2004,ST Debt,NA
St. Maarten (5),2003,Total,NA
St. Maarten (5),2003,Equity,NA
St. Maarten (5),2003,LT Debt,NA
St. Maarten (5),2003,ST Debt,NA
St. Martin and St. Barthelemy (6),2020,Total,0
St. Martin and St. Barthelemy (6),2020,Equity,0
St. Martin and St. Barthelemy (6),2020,LT Debt,0
St. Martin and St. Barthelemy (6),2020,ST Debt,0
St. Martin and St. Barthelemy (6),2019,Total,0
St. Martin and St. Barthelemy (6),2019,Equity,0
St. Martin and St. Barthelemy (6),2019,LT Debt,0
St. Martin and St. Barthelemy (6),2019,ST Debt,0
St. Martin and St. Barthelemy (6),2018,Total,0
St. Martin and St. Barthelemy (6),2018,Equity,0
St. Martin and St. Barthelemy (6),2018,LT Debt,0
St. Martin and St. Barthelemy (6),2018,ST Debt,0
St. Martin and St. Barthelemy (6),2017,Total,0
St. Martin and St. Barthelemy (6),2017,Equity,0
St. Martin and St. Barthelemy (6),2017,LT Debt,0
St. Martin and St. Barthelemy (6),2017,ST Debt,0
St. Martin and St. Barthelemy (6),2016,Total,0
St. Martin and St. Barthelemy (6),2016,Equity,0
St. Martin and St. Barthelemy (6),2016,LT Debt,0
St. Martin and St. Barthelemy (6),2016,ST Debt,0
St. Martin and St. Barthelemy (6),2015,Total,0
St. Martin and St. Barthelemy (6),2015,Equity,0
St. Martin and St. Barthelemy (6),2015,LT Debt,0
St. Martin and St. Barthelemy (6),2015,ST Debt,0
St. Martin and St. Barthelemy (6),2014,Total,0
St. Martin and St. Barthelemy (6),2014,Equity,0
St. Martin and St. Barthelemy (6),2014,LT Debt,0
St. Martin and St. Barthelemy (6),2014,ST Debt,0
St. Martin and St. Barthelemy (6),2013,Total,0
St. Martin and St. Barthelemy (6),2013,Equity,0
St. Martin and St. Barthelemy (6),2013,LT Debt,0
St. Martin and St. Barthelemy (6),2013,ST Debt,0
St. Martin and St. Barthelemy (6),2012,Total,NA
St. Martin and St. Barthelemy (6),2012,Equity,NA
St. Martin and St. Barthelemy (6),2012,LT Debt,NA
St. Martin and St. Barthelemy (6),2012,ST Debt,NA
St. Martin and St. Barthelemy (6),2011,Total,NA
St. Martin and St. Barthelemy (6),2011,Equity,NA
St. Martin and St. Barthelemy (6),2011,LT Debt,NA
St. Martin and St. Barthelemy (6),2011,ST Debt,NA
St. Martin and St. Barthelemy (6),2010,Total,NA
St. Martin and St. Barthelemy (6),2010,Equity,NA
St. Martin and St. Barthelemy (6),2010,LT Debt,NA
St. Martin and St. Barthelemy (6),2010,ST Debt,NA
St. Martin and St. Barthelemy (6),2009,Total,NA
St. Martin and St. Barthelemy (6),2009,Equity,NA
St. Martin and St. Barthelemy (6),2009,LT Debt,NA
St. Martin and St. Barthelemy (6),2009,ST Debt,NA
St. Martin and St. Barthelemy (6),2008,Total,NA
St. Martin and St. Barthelemy (6),2008,Equity,NA
St. Martin and St. Barthelemy (6),2008,LT Debt,NA
St. Martin and St. Barthelemy (6),2008,ST Debt,NA
St. Martin and St. Barthelemy (6),2007,Total,NA
St. Martin and St. Barthelemy (6),2007,Equity,NA
St. Martin and St. Barthelemy (6),2007,LT Debt,NA
St. Martin and St. Barthelemy (6),2007,ST Debt,NA
St. Martin and St. Barthelemy (6),2006,Total,NA
St. Martin and St. Barthelemy (6),2006,Equity,NA
St. Martin and St. Barthelemy (6),2006,LT Debt,NA
St. Martin and St. Barthelemy (6),2006,ST Debt,NA
St. Martin and St. Barthelemy (6),2005,Total,NA
St. Martin and St. Barthelemy (6),2005,Equity,NA
St. Martin and St. Barthelemy (6),2005,LT Debt,NA
St. Martin and St. Barthelemy (6),2005,ST Debt,NA
St. Martin and St. Barthelemy (6),2004,Total,NA
St. Martin and St. Barthelemy (6),2004,Equity,NA
St. Martin and St. Barthelemy (6),2004,LT Debt,NA
St. Martin and St. Barthelemy (6),2004,ST Debt,NA
St. Martin and St. Barthelemy (6),2003,Total,NA
St. Martin and St. Barthelemy (6),2003,Equity,NA
St. Martin and St. Barthelemy (6),2003,LT Debt,NA
St. Martin and St. Barthelemy (6),2003,ST Debt,NA
Sudan,2020,Total,0
Sudan,2020,Equity,0
Sudan,2020,LT Debt,0
Sudan,2020,ST Debt,0
Sudan,2019,Total,0
Sudan,2019,Equity,0
Sudan,2019,LT Debt,0
Sudan,2019,ST Debt,0
Sudan,2018,Total,0
Sudan,2018,Equity,0
Sudan,2018,LT Debt,0
Sudan,2018,ST Debt,0
Sudan,2017,Total,0
Sudan,2017,Equity,0
Sudan,2017,LT Debt,0
Sudan,2017,ST Debt,0
Sudan,2016,Total,0
Sudan,2016,Equity,0
Sudan,2016,LT Debt,0
Sudan,2016,ST Debt,0
Sudan,2015,Total,0
Sudan,2015,Equity,0
Sudan,2015,LT Debt,0
Sudan,2015,ST Debt,0
Sudan,2014,Total,0
Sudan,2014,Equity,0
Sudan,2014,LT Debt,0
Sudan,2014,ST Debt,0
Sudan,2013,Total,0
Sudan,2013,Equity,0
Sudan,2013,LT Debt,0
Sudan,2013,ST Debt,0
Sudan,2012,Total,0
Sudan,2012,Equity,0
Sudan,2012,LT Debt,0
Sudan,2012,ST Debt,0
Sudan,2011,Total,0
Sudan,2011,Equity,0
Sudan,2011,LT Debt,0
Sudan,2011,ST Debt,0
Sudan,2010,Total,0
Sudan,2010,Equity,0
Sudan,2010,LT Debt,0
Sudan,2010,ST Debt,0
Sudan,2009,Total,0
Sudan,2009,Equity,0
Sudan,2009,LT Debt,0
Sudan,2009,ST Debt,0
Sudan,2008,Total,0
Sudan,2008,Equity,0
Sudan,2008,LT Debt,0
Sudan,2008,ST Debt,0
Sudan,2007,Total,0
Sudan,2007,Equity,0
Sudan,2007,LT Debt,0
Sudan,2007,ST Debt,0
Sudan,2006,Total,0
Sudan,2006,Equity,0
Sudan,2006,LT Debt,0
Sudan,2006,ST Debt,0
Sudan,2005,Total,0
Sudan,2005,Equity,0
Sudan,2005,LT Debt,0
Sudan,2005,ST Debt,0
Sudan,2004,Total,0
Sudan,2004,Equity,0
Sudan,2004,LT Debt,0
Sudan,2004,ST Debt,0
Sudan,2003,Total,0
Sudan,2003,Equity,0
Sudan,2003,LT Debt,0
Sudan,2003,ST Debt,0
Suriname,2020,Total,0.119
Suriname,2020,Equity,0
Suriname,2020,LT Debt,0.119
Suriname,2020,ST Debt,0
Suriname,2019,Total,0.11
Suriname,2019,Equity,0
Suriname,2019,LT Debt,0.11
Suriname,2019,ST Debt,0
Suriname,2018,Total,0.124
Suriname,2018,Equity,0
Suriname,2018,LT Debt,0.124
Suriname,2018,ST Debt,0
Suriname,2017,Total,0.188
Suriname,2017,Equity,0
Suriname,2017,LT Debt,0.188
Suriname,2017,ST Debt,0
Suriname,2016,Total,0.257
Suriname,2016,Equity,0
Suriname,2016,LT Debt,0.257
Suriname,2016,ST Debt,0
Suriname,2015,Total,0
Suriname,2015,Equity,0
Suriname,2015,LT Debt,0
Suriname,2015,ST Debt,0
Suriname,2014,Total,0
Suriname,2014,Equity,0
Suriname,2014,LT Debt,0
Suriname,2014,ST Debt,0
Suriname,2013,Total,0
Suriname,2013,Equity,0
Suriname,2013,LT Debt,0
Suriname,2013,ST Debt,0
Suriname,2012,Total,0
Suriname,2012,Equity,0
Suriname,2012,LT Debt,0
Suriname,2012,ST Debt,0
Suriname,2011,Total,0
Suriname,2011,Equity,0
Suriname,2011,LT Debt,0
Suriname,2011,ST Debt,0
Suriname,2010,Total,0
Suriname,2010,Equity,0
Suriname,2010,LT Debt,0
Suriname,2010,ST Debt,0
Suriname,2009,Total,0
Suriname,2009,Equity,0
Suriname,2009,LT Debt,0
Suriname,2009,ST Debt,0
Suriname,2008,Total,0
Suriname,2008,Equity,0
Suriname,2008,LT Debt,0
Suriname,2008,ST Debt,0
Suriname,2007,Total,0
Suriname,2007,Equity,0
Suriname,2007,LT Debt,0
Suriname,2007,ST Debt,0
Suriname,2006,Total,0
Suriname,2006,Equity,0
Suriname,2006,LT Debt,0
Suriname,2006,ST Debt,0
Suriname,2005,Total,0
Suriname,2005,Equity,0
Suriname,2005,LT Debt,0
Suriname,2005,ST Debt,0
Suriname,2004,Total,0
Suriname,2004,Equity,0
Suriname,2004,LT Debt,0
Suriname,2004,ST Debt,0
Suriname,2003,Total,0
Suriname,2003,Equity,0
Suriname,2003,LT Debt,0
Suriname,2003,ST Debt,0
Swaziland,2020,Total,0
Swaziland,2020,Equity,0
Swaziland,2020,LT Debt,0
Swaziland,2020,ST Debt,0
Swaziland,2019,Total,0
Swaziland,2019,Equity,0
Swaziland,2019,LT Debt,0
Swaziland,2019,ST Debt,0
Swaziland,2018,Total,0
Swaziland,2018,Equity,0
Swaziland,2018,LT Debt,0
Swaziland,2018,ST Debt,0
Swaziland,2017,Total,0
Swaziland,2017,Equity,0
Swaziland,2017,LT Debt,0
Swaziland,2017,ST Debt,0
Swaziland,2016,Total,0
Swaziland,2016,Equity,0
Swaziland,2016,LT Debt,0
Swaziland,2016,ST Debt,0
Swaziland,2015,Total,0
Swaziland,2015,Equity,0
Swaziland,2015,LT Debt,0
Swaziland,2015,ST Debt,0
Swaziland,2014,Total,0
Swaziland,2014,Equity,0
Swaziland,2014,LT Debt,0
Swaziland,2014,ST Debt,0
Swaziland,2013,Total,0.59
Swaziland,2013,Equity,0.49
Swaziland,2013,LT Debt,0
Swaziland,2013,ST Debt,0.1
Swaziland,2012,Total,0.412
Swaziland,2012,Equity,0.412
Swaziland,2012,LT Debt,0
Swaziland,2012,ST Debt,0
Swaziland,2011,Total,0.076
Swaziland,2011,Equity,NA
Swaziland,2011,LT Debt,0
Swaziland,2011,ST Debt,0.076
Swaziland,2010,Total,0.003
Swaziland,2010,Equity,0.003
Swaziland,2010,LT Debt,0
Swaziland,2010,ST Debt,0
Swaziland,2009,Total,0.003
Swaziland,2009,Equity,0.003
Swaziland,2009,LT Debt,0
Swaziland,2009,ST Debt,0
Swaziland,2008,Total,0.002
Swaziland,2008,Equity,0.002
Swaziland,2008,LT Debt,0
Swaziland,2008,ST Debt,0
Swaziland,2007,Total,0
Swaziland,2007,Equity,0
Swaziland,2007,LT Debt,0
Swaziland,2007,ST Debt,0
Swaziland,2006,Total,0
Swaziland,2006,Equity,0
Swaziland,2006,LT Debt,0
Swaziland,2006,ST Debt,0
Swaziland,2005,Total,0.003
Swaziland,2005,Equity,0
Swaziland,2005,LT Debt,0.003
Swaziland,2005,ST Debt,0
Swaziland,2004,Total,0.003
Swaziland,2004,Equity,NA
Swaziland,2004,LT Debt,0.003
Swaziland,2004,ST Debt,0
Swaziland,2003,Total,0.005
Swaziland,2003,Equity,0
Swaziland,2003,LT Debt,0.005
Swaziland,2003,ST Debt,0
Sweden,2020,Total,196.253
Sweden,2020,Equity,154.671
Sweden,2020,LT Debt,27.761
Sweden,2020,ST Debt,13.822
Sweden,2019,Total,155.408
Sweden,2019,Equity,110.172
Sweden,2019,LT Debt,29.852
Sweden,2019,ST Debt,15.383
Sweden,2018,Total,144.441
Sweden,2018,Equity,90.214
Sweden,2018,LT Debt,35.913
Sweden,2018,ST Debt,18.315
Sweden,2017,Total,172.331
Sweden,2017,Equity,106.832
Sweden,2017,LT Debt,42.976
Sweden,2017,ST Debt,22.522
Sweden,2016,Total,134.131
Sweden,2016,Equity,85.434
Sweden,2016,LT Debt,30.301
Sweden,2016,ST Debt,18.396
Sweden,2015,Total,137.502
Sweden,2015,Equity,86.325
Sweden,2015,LT Debt,31.749
Sweden,2015,ST Debt,19.428
Sweden,2014,Total,164.729
Sweden,2014,Equity,85.216
Sweden,2014,LT Debt,40.143
Sweden,2014,ST Debt,39.37
Sweden,2013,Total,164.526
Sweden,2013,Equity,87.542
Sweden,2013,LT Debt,43.407
Sweden,2013,ST Debt,33.576
Sweden,2012,Total,121.567
Sweden,2012,Equity,66.354
Sweden,2012,LT Debt,31.048
Sweden,2012,ST Debt,24.165
Sweden,2011,Total,115.419
Sweden,2011,Equity,53.863
Sweden,2011,LT Debt,33.918
Sweden,2011,ST Debt,27.638
Sweden,2010,Total,122.1
Sweden,2010,Equity,63.221
Sweden,2010,LT Debt,29.798
Sweden,2010,ST Debt,29.081
Sweden,2009,Total,75.743
Sweden,2009,Equity,43.98
Sweden,2009,LT Debt,25.528
Sweden,2009,ST Debt,6.236
Sweden,2008,Total,59.358
Sweden,2008,Equity,30.32
Sweden,2008,LT Debt,20.199
Sweden,2008,ST Debt,8.84
Sweden,2007,Total,112.081
Sweden,2007,Equity,57.411
Sweden,2007,LT Debt,29.117
Sweden,2007,ST Debt,25.553
Sweden,2006,Total,102.066
Sweden,2006,Equity,59.433
Sweden,2006,LT Debt,23.829
Sweden,2006,ST Debt,18.805
Sweden,2005,Total,74.618
Sweden,2005,Equity,40.53
Sweden,2005,LT Debt,16.481
Sweden,2005,ST Debt,17.608
Sweden,2004,Total,62.398
Sweden,2004,Equity,38.284
Sweden,2004,LT Debt,14.577
Sweden,2004,ST Debt,9.537
Sweden,2003,Total,45.257
Sweden,2003,Equity,27.529
Sweden,2003,LT Debt,12.755
Sweden,2003,ST Debt,4.973
Switzerland,2020,Total,632.073
Switzerland,2020,Equity,589.591
Switzerland,2020,LT Debt,41.356
Switzerland,2020,ST Debt,1.126
Switzerland,2019,Total,596.729
Switzerland,2019,Equity,551.901
Switzerland,2019,LT Debt,42.195
Switzerland,2019,ST Debt,2.633
Switzerland,2018,Total,458.062
Switzerland,2018,Equity,427.615
Switzerland,2018,LT Debt,27.046
Switzerland,2018,ST Debt,3.402
Switzerland,2017,Total,505.951
Switzerland,2017,Equity,477.416
Switzerland,2017,LT Debt,26.182
Switzerland,2017,ST Debt,2.353
Switzerland,2016,Total,421.007
Switzerland,2016,Equity,407.266
Switzerland,2016,LT Debt,10.997
Switzerland,2016,ST Debt,2.744
Switzerland,2015,Total,419.714
Switzerland,2015,Equity,407.132
Switzerland,2015,LT Debt,10.743
Switzerland,2015,ST Debt,1.84
Switzerland,2014,Total,423.864
Switzerland,2014,Equity,409.276
Switzerland,2014,LT Debt,10.222
Switzerland,2014,ST Debt,4.366
Switzerland,2013,Total,442.517
Switzerland,2013,Equity,429.733
Switzerland,2013,LT Debt,8.579
Switzerland,2013,ST Debt,4.205
Switzerland,2012,Total,335.223
Switzerland,2012,Equity,323.957
Switzerland,2012,LT Debt,8.022
Switzerland,2012,ST Debt,3.244
Switzerland,2011,Total,292.024
Switzerland,2011,Equity,277.743
Switzerland,2011,LT Debt,5.067
Switzerland,2011,ST Debt,9.215
Switzerland,2010,Total,327.036
Switzerland,2010,Equity,319.376
Switzerland,2010,LT Debt,5.884
Switzerland,2010,ST Debt,1.776
Switzerland,2009,Total,305.011
Switzerland,2009,Equity,298.27
Switzerland,2009,LT Debt,6.109
Switzerland,2009,ST Debt,0.632
Switzerland,2008,Total,218.388
Switzerland,2008,Equity,214.282
Switzerland,2008,LT Debt,3.87
Switzerland,2008,ST Debt,0.236
Switzerland,2007,Total,287.877
Switzerland,2007,Equity,280.958
Switzerland,2007,LT Debt,3.63
Switzerland,2007,ST Debt,3.29
Switzerland,2006,Total,264.243
Switzerland,2006,Equity,262.62
Switzerland,2006,LT Debt,1.208
Switzerland,2006,ST Debt,0.415
Switzerland,2005,Total,196.135
Switzerland,2005,Equity,191.812
Switzerland,2005,LT Debt,2.185
Switzerland,2005,ST Debt,2.139
Switzerland,2004,Total,142.013
Switzerland,2004,Equity,138.187
Switzerland,2004,LT Debt,1.551
Switzerland,2004,ST Debt,2.274
Switzerland,2003,Total,119.715
Switzerland,2003,Equity,117.91
Switzerland,2003,LT Debt,1.09
Switzerland,2003,ST Debt,0.715
Syria,2020,Total,0
Syria,2020,Equity,0
Syria,2020,LT Debt,0
Syria,2020,ST Debt,0
Syria,2019,Total,0
Syria,2019,Equity,0
Syria,2019,LT Debt,0
Syria,2019,ST Debt,0
Syria,2018,Total,0
Syria,2018,Equity,0
Syria,2018,LT Debt,0
Syria,2018,ST Debt,0
Syria,2017,Total,0
Syria,2017,Equity,0
Syria,2017,LT Debt,0
Syria,2017,ST Debt,0
Syria,2016,Total,0
Syria,2016,Equity,0
Syria,2016,LT Debt,0
Syria,2016,ST Debt,0
Syria,2015,Total,0
Syria,2015,Equity,0
Syria,2015,LT Debt,0
Syria,2015,ST Debt,0
Syria,2014,Total,0
Syria,2014,Equity,0
Syria,2014,LT Debt,0
Syria,2014,ST Debt,0
Syria,2013,Total,0
Syria,2013,Equity,0
Syria,2013,LT Debt,0
Syria,2013,ST Debt,0
Syria,2012,Total,0
Syria,2012,Equity,0
Syria,2012,LT Debt,0
Syria,2012,ST Debt,0
Syria,2011,Total,0
Syria,2011,Equity,0
Syria,2011,LT Debt,0
Syria,2011,ST Debt,0
Syria,2010,Total,0
Syria,2010,Equity,0
Syria,2010,LT Debt,0
Syria,2010,ST Debt,0
Syria,2009,Total,0
Syria,2009,Equity,0
Syria,2009,LT Debt,0
Syria,2009,ST Debt,0
Syria,2008,Total,0
Syria,2008,Equity,0
Syria,2008,LT Debt,0
Syria,2008,ST Debt,0
Syria,2007,Total,0
Syria,2007,Equity,0
Syria,2007,LT Debt,0
Syria,2007,ST Debt,0
Syria,2006,Total,0
Syria,2006,Equity,0
Syria,2006,LT Debt,0
Syria,2006,ST Debt,0
Syria,2005,Total,0
Syria,2005,Equity,0
Syria,2005,LT Debt,0
Syria,2005,ST Debt,0
Syria,2004,Total,0
Syria,2004,Equity,0
Syria,2004,LT Debt,0
Syria,2004,ST Debt,0
Syria,2003,Total,0
Syria,2003,Equity,0
Syria,2003,LT Debt,0
Syria,2003,ST Debt,0
Taiwan,2020,Total,304.297
Taiwan,2020,Equity,304.189
Taiwan,2020,LT Debt,0.109
Taiwan,2020,ST Debt,0
Taiwan,2019,Total,214.872
Taiwan,2019,Equity,214.803
Taiwan,2019,LT Debt,0.069
Taiwan,2019,ST Debt,0
Taiwan,2018,Total,158.103
Taiwan,2018,Equity,157.993
Taiwan,2018,LT Debt,0.071
Taiwan,2018,ST Debt,0.039
Taiwan,2017,Total,177.729
Taiwan,2017,Equity,177.703
Taiwan,2017,LT Debt,0.026
Taiwan,2017,ST Debt,0
Taiwan,2016,Total,130.336
Taiwan,2016,Equity,130.254
Taiwan,2016,LT Debt,0.082
Taiwan,2016,ST Debt,0
Taiwan,2015,Total,107.699
Taiwan,2015,Equity,107.545
Taiwan,2015,LT Debt,0.154
Taiwan,2015,ST Debt,0
Taiwan,2014,Total,114.402
Taiwan,2014,Equity,114.115
Taiwan,2014,LT Debt,0.287
Taiwan,2014,ST Debt,0
Taiwan,2013,Total,98.142
Taiwan,2013,Equity,97.973
Taiwan,2013,LT Debt,0.168
Taiwan,2013,ST Debt,0
Taiwan,2012,Total,87.64
Taiwan,2012,Equity,87.433
Taiwan,2012,LT Debt,0.207
Taiwan,2012,ST Debt,0
Taiwan,2011,Total,72.146
Taiwan,2011,Equity,71.8
Taiwan,2011,LT Debt,0.346
Taiwan,2011,ST Debt,0
Taiwan,2010,Total,94.656
Taiwan,2010,Equity,94.279
Taiwan,2010,LT Debt,0.377
Taiwan,2010,ST Debt,0
Taiwan,2009,Total,76.859
Taiwan,2009,Equity,76.631
Taiwan,2009,LT Debt,0.227
Taiwan,2009,ST Debt,0
Taiwan,2008,Total,41.418
Taiwan,2008,Equity,41.195
Taiwan,2008,LT Debt,0.223
Taiwan,2008,ST Debt,0
Taiwan,2007,Total,81.202
Taiwan,2007,Equity,81.034
Taiwan,2007,LT Debt,0.168
Taiwan,2007,ST Debt,0
Taiwan,2006,Total,74.449
Taiwan,2006,Equity,74.228
Taiwan,2006,LT Debt,0.22
Taiwan,2006,ST Debt,0
Taiwan,2005,Total,57.877
Taiwan,2005,Equity,57.088
Taiwan,2005,LT Debt,0.789
Taiwan,2005,ST Debt,NA
Taiwan,2004,Total,34.887
Taiwan,2004,Equity,34.554
Taiwan,2004,LT Debt,0.331
Taiwan,2004,ST Debt,0.002
Taiwan,2003,Total,27.23
Taiwan,2003,Equity,26.97
Taiwan,2003,LT Debt,0.258
Taiwan,2003,ST Debt,0.002
Tajikistan,2020,Total,0.034
Tajikistan,2020,Equity,0
Tajikistan,2020,LT Debt,0.034
Tajikistan,2020,ST Debt,0
Tajikistan,2019,Total,0.032
Tajikistan,2019,Equity,0
Tajikistan,2019,LT Debt,0.032
Tajikistan,2019,ST Debt,0
Tajikistan,2018,Total,0.024
Tajikistan,2018,Equity,0
Tajikistan,2018,LT Debt,0.024
Tajikistan,2018,ST Debt,0
Tajikistan,2017,Total,0.047
Tajikistan,2017,Equity,0
Tajikistan,2017,LT Debt,0.047
Tajikistan,2017,ST Debt,0
Tajikistan,2016,Total,0
Tajikistan,2016,Equity,0
Tajikistan,2016,LT Debt,0
Tajikistan,2016,ST Debt,0
Tajikistan,2015,Total,0
Tajikistan,2015,Equity,0
Tajikistan,2015,LT Debt,0
Tajikistan,2015,ST Debt,0
Tajikistan,2014,Total,0
Tajikistan,2014,Equity,0
Tajikistan,2014,LT Debt,0
Tajikistan,2014,ST Debt,0
Tajikistan,2013,Total,0
Tajikistan,2013,Equity,0
Tajikistan,2013,LT Debt,0
Tajikistan,2013,ST Debt,0
Tajikistan,2012,Total,0
Tajikistan,2012,Equity,0
Tajikistan,2012,LT Debt,0
Tajikistan,2012,ST Debt,0
Tajikistan,2011,Total,0
Tajikistan,2011,Equity,0
Tajikistan,2011,LT Debt,0
Tajikistan,2011,ST Debt,0
Tajikistan,2010,Total,0
Tajikistan,2010,Equity,0
Tajikistan,2010,LT Debt,0
Tajikistan,2010,ST Debt,0
Tajikistan,2009,Total,0
Tajikistan,2009,Equity,0
Tajikistan,2009,LT Debt,0
Tajikistan,2009,ST Debt,0
Tajikistan,2008,Total,0
Tajikistan,2008,Equity,0
Tajikistan,2008,LT Debt,0
Tajikistan,2008,ST Debt,0
Tajikistan,2007,Total,0
Tajikistan,2007,Equity,0
Tajikistan,2007,LT Debt,0
Tajikistan,2007,ST Debt,0
Tajikistan,2006,Total,0
Tajikistan,2006,Equity,0
Tajikistan,2006,LT Debt,0
Tajikistan,2006,ST Debt,0
Tajikistan,2005,Total,0
Tajikistan,2005,Equity,0
Tajikistan,2005,LT Debt,0
Tajikistan,2005,ST Debt,0
Tajikistan,2004,Total,0
Tajikistan,2004,Equity,0
Tajikistan,2004,LT Debt,0
Tajikistan,2004,ST Debt,0
Tajikistan,2003,Total,0
Tajikistan,2003,Equity,0
Tajikistan,2003,LT Debt,0
Tajikistan,2003,ST Debt,0
Tanzania,2020,Total,0.028
Tanzania,2020,Equity,0.028
Tanzania,2020,LT Debt,0
Tanzania,2020,ST Debt,0
Tanzania,2019,Total,0.297
Tanzania,2019,Equity,0.035
Tanzania,2019,LT Debt,0.262
Tanzania,2019,ST Debt,0
Tanzania,2018,Total,0.304
Tanzania,2018,Equity,0.037
Tanzania,2018,LT Debt,0.267
Tanzania,2018,ST Debt,0
Tanzania,2017,Total,0.315
Tanzania,2017,Equity,0.044
Tanzania,2017,LT Debt,0.271
Tanzania,2017,ST Debt,0
Tanzania,2016,Total,0.375
Tanzania,2016,Equity,0.054
Tanzania,2016,LT Debt,0.321
Tanzania,2016,ST Debt,0
Tanzania,2015,Total,0.289
Tanzania,2015,Equity,0.068
Tanzania,2015,LT Debt,0.222
Tanzania,2015,ST Debt,0
Tanzania,2014,Total,0.249
Tanzania,2014,Equity,0.01
Tanzania,2014,LT Debt,0.239
Tanzania,2014,ST Debt,0
Tanzania,2013,Total,0.196
Tanzania,2013,Equity,NA
Tanzania,2013,LT Debt,0.195
Tanzania,2013,ST Debt,0
Tanzania,2012,Total,0
Tanzania,2012,Equity,0
Tanzania,2012,LT Debt,0
Tanzania,2012,ST Debt,0
Tanzania,2011,Total,0
Tanzania,2011,Equity,0
Tanzania,2011,LT Debt,0
Tanzania,2011,ST Debt,0
Tanzania,2010,Total,0
Tanzania,2010,Equity,0
Tanzania,2010,LT Debt,0
Tanzania,2010,ST Debt,0
Tanzania,2009,Total,0
Tanzania,2009,Equity,0
Tanzania,2009,LT Debt,0
Tanzania,2009,ST Debt,0
Tanzania,2008,Total,0
Tanzania,2008,Equity,0
Tanzania,2008,LT Debt,0
Tanzania,2008,ST Debt,0
Tanzania,2007,Total,0
Tanzania,2007,Equity,0
Tanzania,2007,LT Debt,0
Tanzania,2007,ST Debt,0
Tanzania,2006,Total,0
Tanzania,2006,Equity,0
Tanzania,2006,LT Debt,0
Tanzania,2006,ST Debt,0
Tanzania,2005,Total,0
Tanzania,2005,Equity,0
Tanzania,2005,LT Debt,0
Tanzania,2005,ST Debt,0
Tanzania,2004,Total,0
Tanzania,2004,Equity,0
Tanzania,2004,LT Debt,0
Tanzania,2004,ST Debt,0
Tanzania,2003,Total,0
Tanzania,2003,Equity,0
Tanzania,2003,LT Debt,0
Tanzania,2003,ST Debt,0
Thailand,2020,Total,35.001
Thailand,2020,Equity,28.95
Thailand,2020,LT Debt,6.05
Thailand,2020,ST Debt,0
Thailand,2019,Total,44.373
Thailand,2019,Equity,37.874
Thailand,2019,LT Debt,6.461
Thailand,2019,ST Debt,0.038
Thailand,2018,Total,40.757
Thailand,2018,Equity,35.04
Thailand,2018,LT Debt,5.697
Thailand,2018,ST Debt,0.02
Thailand,2017,Total,51.056
Thailand,2017,Equity,46.66
Thailand,2017,LT Debt,4.387
Thailand,2017,ST Debt,0.008
Thailand,2016,Total,37.323
Thailand,2016,Equity,34.371
Thailand,2016,LT Debt,2.952
Thailand,2016,ST Debt,0
Thailand,2015,Total,29.764
Thailand,2015,Equity,27.037
Thailand,2015,LT Debt,2.727
Thailand,2015,ST Debt,0
Thailand,2014,Total,37.65
Thailand,2014,Equity,34.381
Thailand,2014,LT Debt,3.27
Thailand,2014,ST Debt,0
Thailand,2013,Total,32.696
Thailand,2013,Equity,28.71
Thailand,2013,LT Debt,3.686
Thailand,2013,ST Debt,0.3
Thailand,2012,Total,36.731
Thailand,2012,Equity,33.322
Thailand,2012,LT Debt,3.221
Thailand,2012,ST Debt,0.189
Thailand,2011,Total,23.167
Thailand,2011,Equity,21.293
Thailand,2011,LT Debt,1.862
Thailand,2011,ST Debt,0.012
Thailand,2010,Total,23.034
Thailand,2010,Equity,20.999
Thailand,2010,LT Debt,1.953
Thailand,2010,ST Debt,0.082
Thailand,2009,Total,14.222
Thailand,2009,Equity,12.962
Thailand,2009,LT Debt,1.239
Thailand,2009,ST Debt,0.021
Thailand,2008,Total,7.619
Thailand,2008,Equity,6.67
Thailand,2008,LT Debt,0.873
Thailand,2008,ST Debt,0.076
Thailand,2007,Total,16.843
Thailand,2007,Equity,15.998
Thailand,2007,LT Debt,0.835
Thailand,2007,ST Debt,0.01
Thailand,2006,Total,13.047
Thailand,2006,Equity,11.054
Thailand,2006,LT Debt,1.702
Thailand,2006,ST Debt,0.29
Thailand,2005,Total,10.538
Thailand,2005,Equity,8.992
Thailand,2005,LT Debt,1.4
Thailand,2005,ST Debt,0.145
Thailand,2004,Total,7.113
Thailand,2004,Equity,5.961
Thailand,2004,LT Debt,1.136
Thailand,2004,ST Debt,0.016
Thailand,2003,Total,7.339
Thailand,2003,Equity,6.477
Thailand,2003,LT Debt,0.835
Thailand,2003,ST Debt,0.027
Togo,2020,Total,0.023
Togo,2020,Equity,0.016
Togo,2020,LT Debt,0.007
Togo,2020,ST Debt,0
Togo,2019,Total,0.043
